"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","area"
"11",10,"female","female_10",0,NA,0.047152130458857,0,0,0.0000801995510823632,0,0,0.000000220159825667993,0.0000011106564793395,0.00000048651449232013,0,0,0,0,0,0.00000071918262094651,0.00000259069190200182,0,0.000000140635870269937,0.00000190886467644926,0,0.000000139873588419108,0.00000311939560899623,0,0.00000572573088560341,0.0000000873329516755223,0,0.000000761294810695601,0,0,0,0.0494439966159171,0,0,0.000117899319262458,0.0000146921230976301,0.0000321946350094317,0,0.00168376712596378,0,0,0,0.000000716337767039756,0.0000125071807713193,0,0.00000744541451829125,0.0000277251282237883,0,0.00000387798986786007,0.0000139801373479825,0,0.0000852298572790828,0.00000258319968365317,0,0.000188420870964619,0,0,0,0.0598769122815895,0,0,0.0697948634662525,0,0.0534652046100708,0,0,0,0,0,0.146681277486312,0.0674854438110385,0,0.0571089536669815,0.0805131652903093,0,0.0550804392226647,0.0636293549535957,0,0.0623144934154073,0.0579469668960051,0,0.232243806268898,0,0,0.0143745498877268,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"12",11,"female","female_11",0,NA,0.0519407142635881,0,0,0.0000800281461350556,0,0,0.000000217389266424731,0.00000111024415314325,0.000000527736401234438,0,0,0,0,0,0.000000739991123359806,0.000002552403014008,0,0.000000161643047593666,0.0000019724919848531,0,0.00000015515885359602,0.00000312346828260263,0,0.0000058824206892526,0.0000000874791118962255,0,0.000000812389162788272,0,0,0,0.0550681546142387,0,0,0.000127304416355036,0.0000138625242068271,0.0000361207530196454,0,0.00244310901468897,0,0,0,0.00000072378526668149,0.0000112322696852338,0,0.00000853059590856828,0.0000320143089715672,0,0.00000445686598131034,0.0000164452275196947,0,0.0000975731966472968,0.0000026540585559736,0,0.000203904652359296,0,0,0,0.0651747709378328,0,0,0.0696170019702836,0,0.0534545576303815,0,0,0,0,0,0.144367808237502,0.0681089509307263,0,0.0573257480443938,0.0802113962196528,0,0.054945545896453,0.0629734047231533,0,0.0622977441302647,0.0578074757344802,0,0.231498232596843,0,0,0.0204458544514878,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"13",12,"female","female_12",12,"10 to 14",0.056757896464265,96105.740125475,0,0.0000803386240703089,0,0.000000238153198671753,0.000000229175249800181,0.00000111120753589436,0.000000576877193325874,0,0,0.000000313659410670953,0,0,0.000000764225956740994,0.00000256790612855228,0,0.000000199127314797304,0.00000208017494955795,0,0.000000176593638506939,0.00000313116053112846,0,0.00000616393362731652,0.000000090830630452286,0,0.000000905535419458036,0,0,0,0.0607842910295069,0,0.000000703581811333223,0.000138086702325098,0.000013501023629527,0.0000403786098966934,0,0.00341646610275363,0.00000148311835200166,0,0,0.000000734475691573485,0.0000102215358136073,0,0.00000976309399415441,0.0000368345097625931,0,0.00000508858006039699,0.0000191543371236565,0,0.000111219130837494,0.00000274927136576813,0,0.000219941159383516,0,0,0,0.0706309779185064,0,0.129635247483992,0.0695504999769518,0,0.0534524745130154,0,0.203524404008171,0.0744477892499733,0,0,0.140307043776729,0.0686069461189065,0,0.057506442288926,0.0798852609962655,0,0.0548156363792469,0.0623687952086725,0,0.0622649768210899,0.0578591892282916,0,0.22706259972301,0,0,0.0278825057289161,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"14",13,"female","female_13",0,NA,0.0616197841235041,0,0,0.0000859981491451659,0,0.000000262904816479182,0.000000265434909265746,0.00000117561876171841,0.000000642048567954652,0,0,0.000000325978946980762,0,0,0.000000792847808769578,0.00000268523913690599,0,0.000000285980300863275,0.00000258591859264866,0,0.000000211590522179486,0.00000335683001110074,0,0.00000723977313019325,0.0000000985923086159546,0,0.00000107842320707579,0,0,0,0.0666242199774185,0,0.000000790047193655088,0.000150141246900921,0.0000136665076226207,0.0000449428675984715,0,0.00455323215628871,0.00000152655990831905,0,0,0.000000746725213027429,0.0000094490178207653,0,0.0000111674975235085,0.0000422501375768127,0,0.00000576704585775314,0.0000220521044575344,0,0.000126179147260122,0.00000287196859158748,0,0.000235785349084039,0,0,0,0.0764161850404394,0,0.128013286194542,0.0696372749524882,0,0.0534518975662452,0,0.204430036036702,0.0750434842390152,0,0,0.132961214196846,0.0689241770914678,0,0.0576788483296492,0.079585569000683,0,0.054713179169635,0.0618187997580376,0,0.0622404829807721,0.058131561298089,0,0.21739638579397,0,0,0.0359883596413905,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"15",14,"female","female_14",0,NA,0.0668081938470322,0,0,0.000100881808173054,0,0.000000299950840975119,0.000000331840609517284,0.00000135065786609522,0.000000722606517830138,0,0,0.00000034557473342203,0,0,0.000000828663717401098,0.00000294722242141742,0,0.000000474453621195006,0.00000400478841247783,0,0.000000267394794920848,0.00000395844686692359,0,0.00000984174136169672,0.000000111154712510965,0,0.00000136860750910359,0,0,0,0.0729390787529488,0,0.000000941634345556046,0.000162274494010349,0.0000141697364694787,0.0000495321813537431,0,0.00567824603679609,0.00000156374686834832,0,0,0.000000756771966478917,0.0000088902182942197,0,0.0000127165615773156,0.0000481548006642821,0,0.00000647149492156681,0.0000250152488976638,0,0.000141894700351415,0.00000299719801236041,0,0.000249754966833801,0,0,0,0.0829281324444902,0,0.126410189791702,0.0698330798727779,0,0.0534514507610194,0,0.205017283533692,0.0758830840443554,0,0,0.122820192821138,0.0691147385950453,0,0.0579084710947607,0.0793681806232297,0,0.0546659631682711,0.0613397798029088,0,0.0622673093577808,0.0585577742303504,0,0.205661698185228,0,0,0.0433410358651765,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"16",15,"female","female_15",0,NA,0.0721704428837116,0,0,0.000123799355828632,0,0.000000352022516509222,0.000000428978489414886,0.00000161771228438645,0.00000080979600705661,0,0,0.000000372894685208414,0,0,0.000000871445095116569,0.00000332107033420861,0,0.000000801541274910943,0.00000679430994122196,0,0.000000342923894714258,0.00000485340018503447,0,0.0000141902336732723,0.000000128518411287005,0,0.00000178918781886608,0,0,0,0.079525545430592,0,0.00000116656237051475,0.000174907027704858,0.0000148929111451319,0.0000541116820601328,0,0.00673841749010116,0.00000162944454042793,0,0,0.000000767326569049887,0.00000848147544816861,0,0.0000144033975935514,0.0000544949004306967,0,0.00000719915965813605,0.0000280314889900463,0,0.00015824932035203,0.00000312373573231716,0,0.000262526977073315,0,0,0,0.0899034918257599,0,0.124955157026881,0.070075033046637,0,0.0534506576263838,0,0.205353452040441,0.0766934924337951,0,0,0.112701435716385,0.0692565165697784,0,0.05815337891702,0.0791570206944901,0,0.0546401198158355,0.0609233148208001,0,0.0623090651358697,0.0590970316686422,0,0.194570636217077,0,0,0.0496547978074764,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"17",16,"female","female_16",0,NA,0.0775021044642207,0,0,0.000151714964986741,0,0.000000422979209127031,0.000000549324934286399,0.00000193911638376514,0.00000088977343191958,0,0,0.000000408688833554319,0,0,0.000000920932315471565,0.00000375826628213557,0,0.00000121549900458679,0.0000111035920406861,0,0.000000429420805523021,0.00000584854119189191,0,0.0000198869589392048,0.000000150464459789092,0,0.0000023291726303015,0,0,0,0.0860998069239042,0,0.00000147107780910323,0.000188614758416863,0.00001570403477832,0.0000586585285227565,0,0.00773835202125039,0.00000176538412493124,0,0,0.000000781261753639144,0.00000817413121425432,0,0.0000162135305442864,0.0000611847982934734,0,0.00000794907399743976,0.0000311091923673016,0,0.000175122205444474,0.00000325016689119331,0,0.000275024702011332,0,0,0,0.0969708314683195,0,0.123771690472102,0.0702996046438893,0,0.0534490417244689,0,0.205507422086418,0.0771905925175045,0,0,0.104693461844136,0.0694283472639138,0,0.0583709878750092,0.0788769036505856,0,0.0546019166687354,0.0605613775449012,0,0.0623293112922926,0.0597077782245679,0,0.186316948849023,0,0,0.0551779494719419,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"18",17,"female","female_17",17,"15 to 19",0.0825460905629633,89329.1867849874,0,0.000177241616420671,0,0.000000517911097464648,0.000000667519944643925,0.00000223317472141264,0.000000943851272705039,0,0,0.00000045397537963993,0,0,0.000000976774103098006,0.00000417782681145286,0,0.00000145848520503691,0.0000153704051193805,0,0.000000505197775803642,0.0000065476209312436,0,0.0000248255603041697,0.000000176121393998364,0,0.00000291875448338749,0.000000445967807611317,0,0,0.0922949054286385,0,0.00000184914481911203,0.000204155067875476,0.0000164420872416398,0.0000631636895390798,0,0.00874547636249723,0.00000203269082226046,0,0,0.000000801685756996241,0.0000079286819293551,0,0.0000181235642025462,0.0000681034605728011,0,0.00000872248803387233,0.0000342805052115697,0,0.000192393707559869,0.00000337488510550547,0,0.000288391797047011,0.000000269262287567805,0,0,0.10363997658757,0,0.122979711461071,0.0704424869595019,0,0.0534461267025951,0,0.205548916976267,0.0770856096835017,0,0,0.100335744591882,0.0697099120212086,0,0.0585181065668352,0.0784538300291652,0,0.0545177294767673,0.0602462627496038,0,0.0622915798854596,0.0603470290971711,0,0.182770883273099,0.109282805887763,0,0.0606359264535312,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"19",18,"female","female_18",0,NA,0.0870762238071606,0,0,0.000196752022602151,0,0.000000655033338445694,0.00000076450155927124,0.00000246471915410718,0.000000960066951778619,0,0,0.000000518243700517214,0,0,0.00000104049094529112,0.00000457327109991507,0,0.00000148789163522538,0.0000175788890702192,0,0.000000555271580267259,0.00000676359672761911,0,0.0000271737582166734,0.000000208448080292908,0,0.00000351198616137069,0.000000526450681391753,0,0,0.0977926880218678,0,0.00000233953487096342,0.000222272702401943,0.0000171178959102141,0.0000674422397341005,0,0.00969859665409672,0.00000264190327918356,0,0,0.000000829809783126677,0.00000773742450850249,0,0.0000201269461133293,0.0000751302012699758,0,0.00000951269193374129,0.0000374597129855928,0,0.000209682062701488,0.00000349537723597007,0,0.000302519090209605,0.000000317577476797987,0,0,0.109632443478003,0,0.122780282452788,0.0704761948102359,0,0.0533951989835894,0,0.205427230347939,0.0760631769722704,0,0,0.100204108206596,0.0701751683315388,0,0.0585806556317373,0.077828646369325,0,0.0543712593418397,0.0600109811134416,0,0.062183142036279,0.0610161147236028,0,0.182316219995632,0.109833231527719,0,0.0654727219398329,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"20",19,"female","female_19",0,NA,0.0911142821623504,0,0,0.000214062425196918,0,0.000000858428213552118,0.000000849185984258494,0.00000267891152569468,0.000000946120477453689,0,0,0.000000608860186522735,0,0,0.00000111410222470778,0.00000500277562633962,0,0.00000150850506842806,0.0000180973209854012,0,0.000000585032707193798,0.00000669309793376853,0,0.0000276435133660198,0.000000251577788206701,0,0.0000041503026155512,0.00000060923741922924,0,0,0.102620520547862,0,0.00000302116452423551,0.000242894187236911,0.0000178439664195105,0.0000713539824354035,0,0.0104366164758646,0.00000381978276169205,0,0,0.000000864290250349108,0.00000761568961676647,0,0.0000222189276813302,0.0000821867724950418,0,0.0000103027061791201,0.0000405226009492043,0,0.000226621653333464,0.00000361169632667743,0,0.000316541775196387,0.000000357383959800506,0,0,0.115094698695199,0,0.123085477847997,0.0704432964163212,0,0.0532783330807665,0,0.205095985946477,0.074340814649168,0,0,0.102975062451736,0.0707739446679389,0,0.0585869647524684,0.0770551219499293,0,0.0541852942329521,0.05985908847751,0,0.0620285506033493,0.0617466132255284,0,0.18205624514372,0.112492111772771,0,0.0685716951479752,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"21",20,"female","female_20",0,NA,0.0947698868557618,0,0,0.000229374926561593,0,0.00000114222166521759,0.000000924230902336621,0.00000287826636908971,0.000000912552987941178,0,0,0.000000721006294200846,0,0,0.00000119785938912251,0.00000544894394901373,0,0.00000152027567102636,0.0000174093668947804,0,0.000000595835737105002,0.0000064105668864029,0,0.0000267594686523235,0.000000304430596955505,0,0.00000483520248049944,0.00000070058826532535,0,0,0.106918192705665,0,0.00000392447810302749,0.000265561465572222,0.0000185835838501206,0.0000750029298779838,0,0.0109450290994146,0.00000561261269775727,0,0,0.00000090465732213552,0.00000756430731641402,0,0.0000243644671560639,0.0000891884637056345,0,0.0000110792121524132,0.0000434792001866784,0,0.000243167483552664,0.0000037262402173855,0,0.000330673793314142,0.000000393800429281346,0,0,0.120121300563049,0,0.123583653615135,0.0703842902411619,0,0.0531381563774651,0,0.204631837488337,0.0724182748248187,0,0,0.107268868100884,0.0713986182802647,0,0.0585573165237379,0.076228001402087,0,0.0539848245031304,0.0597395674462036,0,0.0618472931504019,0.0625396968914634,0,0.181927192565872,0.116422230730624,0,0.0703355339527981,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"22",21,"female","female_21",0,NA,0.0981893847732599,0,0,0.000243249660037096,0,0.00000151208455184871,0.00000099575911807048,0.00000306846211669419,0.000000870274438058468,0,0,0.000000842858347364191,0,0,0.00000129190982346161,0.00000588763074935514,0,0.00000152332272473443,0.0000162452561452907,0,0.000000591542109550498,0.00000600412822448615,0,0.0000252377292190673,0.000000363160758513448,0,0.0000055743431037524,0.000000811445347997905,0,0,0.110878913605453,0,0.00000505392215994913,0.000289562188509741,0.0000192936359330125,0.0000785351469398001,0,0.0112346994550105,0.0000076564004565205,0,0,0.000000950361341080542,0.00000758587963752967,0,0.0000265189927136173,0.0000960532814227793,0,0.0000118277183789309,0.0000463610087773092,0,0.000259339003072965,0.00000384178673307422,0,0.000345176441623901,0.000000436031280484265,0,0,0.124846752367628,0,0.123960770957077,0.0703396214935262,0,0.0530169523360378,0,0.204111137442878,0.0707543808647654,0,0,0.111580637656028,0.0719379626015391,0,0.0585120505973116,0.0754384607697413,0,0.0537945115063386,0.0596019537721856,0,0.0616586897664326,0.0633966840921548,0,0.181865869842004,0.120724233554091,0,0.0713413641231677,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"23",22,"female","female_22",22,"20 to 24",0.101550537778211,99803.7174289306,0,0.000256552276485494,0.00000181140761039679,0.00000195143671950264,0.00000107291952831814,0.00000325809097465723,0.000000829011605166066,0.000000861188253709955,0,0.000000952621341551884,0.000000134444543743345,0.00000185834055825137,0.00000139622565865984,0.00000628789629724608,0,0.00000151792181612147,0.0000152642024672393,0.000000713294135414104,0.000000577295958070468,0.00000555587200538431,0,0.0000237443038519816,0.000000419910893084304,0.000000636537231632209,0.00000638341459961903,0.000000959507853463976,0,0,0.114740480304396,0.0000143097582104952,0.00000635902768888844,0.000313876945857031,0.0000199248332439596,0.0000821349039732167,0.000557024869729344,0.0113363778092647,0.00000885820770071381,0.000000592325624640307,0.00000550082361966839,0.00000100071483070622,0.00000768509641719109,0,0.0000286286643099558,0.000102704595503721,0.000000303372111289742,0.0000125329254063946,0.0000492206150153824,0,0.000275221704208671,0.00000396149190586621,0.000000433229898146614,0.000360360577071985,0.000000497856298479591,0,0,0.129440753269541,0.097748787510525,0.123899492472568,0.0703496482594927,0,0.0529566428117757,0.0569405897724253,0.203609585195697,0.0697684532439302,0.102870417024941,0.0119031606120381,0.114171024141147,0.0722776188981903,0,0.058471474225527,0.0747740055531878,0,0.0536386774490118,0.0593962754631292,0,0.061481840130085,0.0643190405021626,0.122705793001641,0.181809313754394,0.124370347027591,0,0.0722497004483725,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"24",23,"female","female_23",0,NA,0.104790248116952,0,0,0.000267313308833655,0.00000264115146726806,0.00000245653788374295,0.00000115015008189306,0.00000344236650542002,0.000000786349566272995,0.0000009413795524275,0,0.00000102745455592592,0.000000153144828973069,0.00000221935900240012,0.00000151498637101944,0.00000660195004039083,0,0.00000144184017926282,0.0000143113669085301,0.000000779239253856061,0.000000547867700779485,0.00000500795018159363,0,0.0000220566989051028,0.000000467425721194489,0.000000812396433284046,0.00000724789900653108,0.00000116407137535659,0,0,0.118384455237614,0.0000205894071522342,0.00000782588198531524,0.000338209514077627,0.0000204921771750753,0.0000857612419002339,0.000697975445389003,0.0113536168440984,0.00000909074871740476,0.000000757194351018665,0.00000707795398554693,0.00000105906516749727,0.00000790031674796556,0,0.0000305950012027539,0.000108834772018362,0.000000380754177739802,0.0000131427629799203,0.0000519761233420514,0,0.000290267440096553,0.00000408445264967154,0.000000541121729202076,0.000376223679303364,0.0000005898979397001,0,0,0.133781707244536,0.0988152065126431,0.123347190146956,0.0704407519353505,0,0.0529444430497662,0.0573851433135394,0.203066188233035,0.0695188866198369,0.103197426124346,0.0120646501751752,0.114984671356556,0.0723622326330785,0,0.0584249753024497,0.0742472184154026,0,0.0535259642266108,0.0591012413953446,0,0.0613145016302631,0.0653459827616795,0.12431340756427,0.181536327321031,0.12713210429611,0,0.0727557549842826,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"25",24,"female","female_24",0,NA,0.107738676365249,0,0,0.000274268131008725,0.00000407021098726272,0.00000305750678436243,0.00000121830056051344,0.00000361004106405616,0.00000073769161176978,0.00000100196963628864,0,0.00000107228638295313,0.000000180950478152483,0.00000260897127060835,0.00000165154547553339,0.00000683126876553678,0,0.00000128019726907611,0.000013059548916687,0.00000084749576006018,0.000000502793742476716,0.00000436713823596147,0,0.0000199141424880469,0.0000005065978139501,0.00000102845539956154,0.00000813917039682788,0.00000143594352548994,0,0,0.121578304960479,0.0000312937522576254,0.00000951200349118546,0.000363033286277774,0.0000210197711188991,0.0000892454237972871,0.000826686190864817,0.0113637165900037,0.00000922036526403201,0.000000951804179622414,0.00000882758705340851,0.0000011274604333381,0.00000823831398758386,0,0.000032383223272304,0.000114268713417634,0.000000471986660442962,0.0000136412364851512,0.0000545213083024393,0,0.000304008170253057,0.00000420841255682638,0.000000671029757679638,0.0003925662430113,0.000000712918507585125,0,0,0.137676028593685,0.0999399132865382,0.122518443416901,0.070586220588283,0,0.0529380240447972,0.057823954625773,0.202431388686777,0.0697065533317573,0.103505215032868,0.0121642443591115,0.115376206622074,0.0722656966333521,0,0.0583590760796246,0.0737969805548317,0,0.0534398727465938,0.0587512039036799,0,0.0611439796342595,0.0664826749815218,0.125454525614304,0.180907621257029,0.129677169242783,0,0.0723837551081588,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
"26",25,"female","female_25",0,NA,0.110443044062366,0,0,0.000279888173593018,0.00000637555657205455,0.00000375949521887553,0.00000128517939953641,0.00000376296439370483,0.000000687656532307216,0.00000105873636620104,0,0.00000110426975834457,0.000000218907134078155,0.00000304594182694012,0.00000180364924481292,0.00000702254568147999,0,0.00000109954205634305,0.0000117579629436764,0.000000917304702451461,0.000000453497733632531,0.00000376337880424361,0,0.0000177467742960226,0.000000540051047528847,0.00000128920587991788,0.00000906416863787404,0.00000178771515314914,0,0,0.124434534081413,0.0000481550739945403,0.0000114001223548143,0.00038823010298894,0.0000214654088096891,0.0000926146752563926,0.000943316399270002,0.0113687935704066,0.00000928445771823696,0.00000117938174170921,0.0000107459886847073,0.00000120250094065675,0.00000865591531881083,0,0.0000340461360120658,0.000119187279655466,0.000000579449219343177,0.0000140756546714017,0.0000569015892228827,0,0.000316789687991518,0.00000433493326257854,0.000000824071244738101,0.000409449924112184,0.000000870523726639782,0,0,0.141225387982549,0.100979938839019,0.121497537567687,0.0707466631950733,0,0.0529348789827076,0.0582698228976618,0.201796735452775,0.0702045836349211,0.103797229406836,0.0122159055832003,0.115605503182883,0.0720670892674311,0,0.0582897054707641,0.0733985704335866,0,0.0533669051701736,0.0583797383568459,0,0.0609735022372401,0.067677173388182,0.126338812358527,0.179984142829881,0.132240193945918,0,0.0715886820237424,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,"westmidlands"
